,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
255,"师生 激动 一场 充满 奋斗 情怀 盛宴
",1,1_西迁_交大_传承_奋斗,"['西迁', '交大', '传承', '奋斗', '爱国', '情怀', '科研', '国家', '教授', '传统']","['首任 主任 知恩 专家 组成员 胡奈赛 朱继洲 卢烈 英均 西迁 教授 创立 伊始 传承 发扬 西迁 青年教师 引航 指路 己任 培育 爱国 爱校 敬业 爱生 教书育人 严谨 治学 服务 为人师表 大师 教学 培训 中长期 西迁 交大 教学 传统 学人 宣讲\n', '学校 建设 西迁 博物馆 西迁 研究 中心 举办 西迁 系列 研讨会 打造 西迁 教授 群雕 广泛 宣传 宣讲 推出 系列 原创 校园 话剧 举办 讲坛 教育引导 师生 胸怀大局 无私奉献 听得准 走得实 西迁 传人 个人 发展 服务 国家 紧密结合\n', '西安交大 师生 西迁 指引 不忘 初心 牢记 使命 传承 发扬 交大 传统 交大 新篇章\n']",西迁 - 交大 - 传承 - 奋斗 - 爱国 - 情怀 - 科研 - 国家 - 教授 - 传统,1.0,False
256,"院士 两位 青年教师 分享 汲取 满满的 养分 前进 动力
",1,1_西迁_交大_传承_奋斗,"['西迁', '交大', '传承', '奋斗', '爱国', '情怀', '科研', '国家', '教授', '传统']","['首任 主任 知恩 专家 组成员 胡奈赛 朱继洲 卢烈 英均 西迁 教授 创立 伊始 传承 发扬 西迁 青年教师 引航 指路 己任 培育 爱国 爱校 敬业 爱生 教书育人 严谨 治学 服务 为人师表 大师 教学 培训 中长期 西迁 交大 教学 传统 学人 宣讲\n', '学校 建设 西迁 博物馆 西迁 研究 中心 举办 西迁 系列 研讨会 打造 西迁 教授 群雕 广泛 宣传 宣讲 推出 系列 原创 校园 话剧 举办 讲坛 教育引导 师生 胸怀大局 无私奉献 听得准 走得实 西迁 传人 个人 发展 服务 国家 紧密结合\n', '西安交大 师生 西迁 指引 不忘 初心 牢记 使命 传承 发扬 交大 传统 交大 新篇章\n']",西迁 - 交大 - 传承 - 奋斗 - 爱国 - 情怀 - 科研 - 国家 - 教授 - 传统,1.0,False
257,"今后 学校
",14,14_领导_其身_大道_常榕,"['领导', '其身', '大道', '常榕', '其身正', '孔子', '虽令', '师德为', '欲知', '三人']","['欲知 大道\n', '其身 虽令\n', '孔子 其身正\n']",领导 - 其身 - 大道 - 常榕 - 其身正 - 孔子 - 虽令 - 师德为 - 欲知 - 三人,1.0,False
258,"邀请 科技 教育战线 国家 经济社会 发展 做出 突出贡献
",13,13_强国_科技_服务_面向,"['强国', '科技', '服务', '面向', '教育', '高素质', '建设', '人才', '高尚', '创新']","['刘茹 二十大 报告 指出 教育 优先发展 科技 自立自强 人才 引领 驱动 建设 教育 强国 科技 强国 人才 强国\n', '传承 西迁 牢记 育人 为国 育才 使命 师德师风建设 长效机制 努力 建设 高素质 专业化 教师队伍 建设 教育 强国 科技 强国 人才 强国 贡献 交大 力量\n', '会议 学习 重要讲话 科教兴国 战略 人才 强国 战略 创新 驱动 发展 战略 面向世界 科技前沿 面向 经济 主战场 面向 国家 需求 面向 人民 健康 发展 科技 生产力 培养人才 资源 创新 动力 更好 起来 学校 科技 创新 体系 建设 学科 交叉 融合 高层次 人才队伍 建设 培养 创新 领军 人才 服务 国家 战略 能力 水平 自觉 履行 高水平 科技 自立自强 使命 担当 建成 科技 强国 中华民族 伟大复兴 贡献 交大 智慧 力量\n']",强国 - 科技 - 服务 - 面向 - 教育 - 高素质 - 建设 - 人才 - 高尚 - 创新,1.0,False
259,"楷模 最美 教师 杰出 校友 西迁 教授 为学 为事 突出 影响 开讲 挖掘 模范 先进事迹 培育 高尚 师德
",0,0_党纪_学习_党员_师德师风建设,"['党纪', '学习', '党员', '师德师风建设', '教育', '政治', '党的纪律', '教师', '学院', '党支部']","['党纪 学习 教育 西安交通大学 认真 党中央 决策 部署 扎实 有序 党纪 学习 教育 提升 党员 个人修养 教师 师德师风 更高\n', '党纪 学习 师德师风 教育 交流 探讨 教师 党纪 理解 师德师风建设 重要性\n', '人工智能 学院 党纪 学习 师德师风 教育\n']",党纪 - 学习 - 党员 - 师德师风建设 - 教育 - 政治 - 党的纪律 - 教师 - 学院 - 党支部,0.7120592461454033,False
260,"激励 教师 见贤思齐 立德 修身 严谨 治学 塑造 学生 品格 品行 品味
",0,0_党纪_学习_党员_师德师风建设,"['党纪', '学习', '党员', '师德师风建设', '教育', '政治', '党的纪律', '教师', '学院', '党支部']","['党纪 学习 教育 西安交通大学 认真 党中央 决策 部署 扎实 有序 党纪 学习 教育 提升 党员 个人修养 教师 师德师风 更高\n', '党纪 学习 师德师风 教育 交流 探讨 教师 党纪 理解 师德师风建设 重要性\n', '人工智能 学院 党纪 学习 师德师风 教育\n']",党纪 - 学习 - 党员 - 师德师风建设 - 教育 - 政治 - 党的纪律 - 教师 - 学院 - 党支部,0.9051642785296368,False
261,"育人 为国 育才 优异成绩 迎接 中国共产党 百年 华诞
",13,13_强国_科技_服务_面向,"['强国', '科技', '服务', '面向', '教育', '高素质', '建设', '人才', '高尚', '创新']","['刘茹 二十大 报告 指出 教育 优先发展 科技 自立自强 人才 引领 驱动 建设 教育 强国 科技 强国 人才 强国\n', '传承 西迁 牢记 育人 为国 育才 使命 师德师风建设 长效机制 努力 建设 高素质 专业化 教师队伍 建设 教育 强国 科技 强国 人才 强国 贡献 交大 力量\n', '会议 学习 重要讲话 科教兴国 战略 人才 强国 战略 创新 驱动 发展 战略 面向世界 科技前沿 面向 经济 主战场 面向 国家 需求 面向 人民 健康 发展 科技 生产力 培养人才 资源 创新 动力 更好 起来 学校 科技 创新 体系 建设 学科 交叉 融合 高层次 人才队伍 建设 培养 创新 领军 人才 服务 国家 战略 能力 水平 自觉 履行 高水平 科技 自立自强 使命 担当 建成 科技 强国 中华民族 伟大复兴 贡献 交大 智慧 力量\n']",强国 - 科技 - 服务 - 面向 - 教育 - 高素质 - 建设 - 人才 - 高尚 - 创新,1.0,False
262,"全国 高校教师 教学 创新 大赛 首届 总结会 第二届 启动 西安交通大学 举行
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,1.0,False
263,"教育部 高等教育 指导 高等教育 学会 主办 西安交通大学 超星 尔雅 集团 承办 全国 高校教师 教学 创新 大赛 总结会 第二届 启动 西安交通大学 举办
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,1.0,False
264,"教育部 高等教育 副司长 武世兴线 参会 学会 副会长 张大 副会长 秘书长 恩来 秘书长 王小梅 陕西省政府 学位 委员会 秘书长 袁宁 西安交通大学 副校长 荣命哲 黑龙江 山东 云南省 教育厅 重庆市 教委 高教 相关 负责人 西安交通大学 北京理工大学 复旦大学 浙江大学 电子科技 大学 大赛 发起 高校 教务处 处长 教师 教学 发展 主任 首届 大赛 部分 评委 专家 大赛 各赛区 牵头 高校 余人 现场会议
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,0.8754118042193931,False
265,"全国 赛区 组委会 筹备组 牵头 单位 余位 高校 领导 专家 齐聚 云端 共议 大赛 方案
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,0.8754118042193931,False
266,"高等教育 学会 副会长 秘书长 恩来 主持会议
",3,3_部长_党委_主持会议_负责人,"['部长', '党委', '主持会议', '负责人', '会议', '工作部', '教师', '项目', '学院', '宣传部']","['校党委 书记 孙早 成员 单位 负责人 会议 教师 工作部 部长 主持会议\n', '校党委 书记 孙早 教师 委员会 成员 单位 负责人 会议 教师 工作部 部长 主持会议\n', '校党委 书记 孙早 党委 教师 委员会 成员 单位 负责人 会议 党委 教师 工作部 部长\n']",部长 - 党委 - 主持会议 - 负责人 - 会议 - 工作部 - 教师 - 项目 - 学院 - 宣传部,1.0,False
267,"武世兴 在讲话中 指出 首届 大赛 促进 教学改革 创新 引导 教师 潜心 教书育人 发挥 积极 预期 效果
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,0.661830319823063,False
268,"比较完善 赛事 组织 体系
",2,2_大赛_教学_中心_联盟,"['大赛', '教学', '中心', '联盟', '发展', '创新', '高校', '全国', '西安交通大学', '榆林']","['黄河流域 大学 联盟 西北地区 高等学校 教师 教学 发展 中心 联盟 宁夏大学 本科生 联合 策划 西安交大 教师 教学 发展 中心 承办\n', '上午 西北地区 高等学校 教师 教学 发展 中心 联盟 黄河流域 大学 联盟 西安交通大学 对口 支援 榆林 学院 新进 教师 能力 培养 训练营 交大 旨在 促进 联盟 内部 高校 优质 教学 教育 资源共享\n', '简介 西安交通大学 教师 教学 发展 中心 教育部 国家级 示范 中心 区域 领域 发挥 示范 引领 联合 相关 高校 发起 西北地区 高等学校 教师 教学 发展 中心 联盟 简称 西北 联盟 一流 区域 教育 共同体 一流 资源共享 共用\n']",大赛 - 教学 - 中心 - 联盟 - 发展 - 创新 - 高校 - 全国 - 西安交通大学 - 榆林,0.9307868067303252,False
269,"锻炼 参赛 教师队伍
",6,6_课程_学生_思政_教学,"['课程', '学生', '思政', '教学', '课堂', '讨论', '线下', '内容', '学习', '团队']","['课程 思政 教师 教学 重要一环 中心 联合 名师 工作室 策划 组织 骨干教师 课程 思政 培训 全程 贯通 覆盖 全校 二级 教学 单位 余位 教师 做好 课程 思政全 覆盖 培育 火种\n', '课程 思政 系列 第一场 交流会 交流会 马克思主义 学院 教授 马忠 带来 课程 思政 精彩 报告 系统 阐释 课程 思政 正确 内涵 基本原理 传授 教书 育人 有效 专业课程 思政 元素 有机 融合 教学方法 与会 教师 指明 课程 思政 建设\n', '精心 授课 综合 素质 下功夫 更好 达成 教学 培养 学生 综合 素质 教学 团队 传统 授课 模式 建成 化学 人类文明 MOOC 依托 梳理 课程 教学内容 学习 学时 线上 讨论 学时 线下 学习 学时 线下 讨论 学时 方案 采取 线上 教学 线下 教学 交叉 方式 探索 实施 混合 教学模式\n']",课程 - 学生 - 思政 - 教学 - 课堂 - 讨论 - 线下 - 内容 - 学习 - 团队,0.6187630444464125,False
270,"三是 点燃 教师 热爱 教学 倾心 教学 研究 教学 热情
",-1,-1_教学_教师_发展_课程,"['教学', '教师', '发展', '课程', '学院', '思政', '建设', '教育', '交大', '中心']","['相继 化学 学院 课程 思政 建设 规划 化学 学院 课程 思政 竞赛 办法 化学 学院 课程 思政 授课 规范 化学 学院 课程 思政 授课 培训 办法 文件\n', '教师 教学 发展 中心 守正 创新 回答 培养 教师 培养 教师 问题 踔厉奋发 高水平 一流 教师 教学 发展 学校 教育 教学改革 教师队伍 建设\n', '西安交大 教师 教学 发展 中心 以下 简称 中心 秉承 培育 大国 良师 提升 教学质量 初心 教师 教学 发展 规律 学校 实际 相结合 政治 引领 科学 体系 深入开展 理论 研究 努力 拓展 领域 发挥 国家级 示范 中心 示范 辐射 持续 探索 交大 特色 教师 教学 发展\n']",教学 - 教师 - 发展 - 课程 - 学院 - 思政 - 建设 - 教育 - 交大 - 中心,0.0,False
